iteration,chain,acceptance_rate,alpha[1],alpha[2],alpha[3],alpha[4],alpha[5],alpha[6],alpha[7],alpha[8],alpha[9],alpha[10],alpha[11],alpha[12],alpha[13],alpha[14],alpha[15],alpha[16],beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8],beta[9],beta[10],beta[11],beta[12],beta[13],beta[14],beta[15],beta[16],hamiltonian_energy,hamiltonian_energy_error,is_accept,log_density,lp,max_hamiltonian_energy_error,n_steps,nom_step_size,numerical_error,step_size,tree_depth
36,1,0.45015502799324736,0.7570565701236059,0.9794702715970899,0.9734918470106124,0.9518160934671481,0.962149586616453,0.867726552255938,0.951801040419264,0.9564614876766784,0.815253266491031,0.9750111244111743,0.9035143608293936,0.7905215039598421,0.9408030185492373,0.8534991428756689,0.7361963520759462,0.34231786103665046,0.24186993949338412,0.3946245321581293,0.2541883763111181,0.2371868869802922,0.10631486911750954,0.26448068984731715,0.208061598696706,0.19337126416446176,0.24936050029018567,0.2277075956118418,0.25560037097734944,0.32699121033150724,0.27187645980918485,0.2773390702919594,0.4067804541535154,0.5333391931802641,1447.2642312376374,1.297136556893065,1.0,-1432.8810366987163,-1432.8810366987163,1.7326597521787335,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
37,1,0.9600958530831055,0.9119642802094001,0.9523577105824514,0.8922475269730065,0.9157280304188119,0.9327915284923657,0.9984595113097032,0.9401298246857139,0.9598704515760011,0.9646377463405772,0.9572524441764038,0.9151684711942916,0.7122775093844257,0.9684580007742093,0.8851042645008452,0.8232728836155924,0.8512102674337547,0.26666464875464213,0.4288155476634951,0.34284089404268375,0.13539952016878762,0.24529935663666563,0.24002965735199258,0.147877062015641,0.1915004644744395,0.2615964827253502,0.2516019018190206,0.27684616086636915,0.24798759662411915,0.2328770096593725,0.3265550470457532,0.22415586826069034,0.09598373600509137,1447.819955301503,-0.5931901966387159,1.0,-1432.5898923544253,-1432.5898923544253,-1.3157006729932164,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
38,1,0.8129063440604082,0.8959280682307998,0.849111081156159,0.8841286404216763,0.9633542155368162,0.760133015185521,0.9945306615496818,0.9304332216840528,0.9697761019928943,0.8806059328823658,0.948276411526983,0.9534365187846776,0.8563974936236702,0.9221041444920154,0.7902614941773494,0.7843394683946415,0.6488029524987228,0.2686239173805426,0.5863977709200509,0.17374935247468926,0.17889120136484976,0.2921695170439396,0.261787554471916,0.13023141414137787,0.23866085462807574,0.2171180681815631,0.276830809280361,0.25228184662040914,0.2725036369189222,0.2788624489634435,0.25884502979762153,0.27384553156455965,0.12807294062488964,1448.984912732307,0.14908667471195258,1.0,-1429.3059671992628,-1429.3059671992628,0.5852416574032304,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
39,1,0.7636238505177549,0.8736519150481361,0.854477563756183,0.9980636005698232,0.8618995070256514,0.9057137548276808,0.9758700693807694,0.9801003411461784,0.9685730362722644,0.925623160479946,0.9918202618446847,0.9269501886627985,0.7759222642396691,0.8628311447534951,0.9043161132168402,0.7746111172983442,0.1493785075146107,0.08452423079950326,0.3557149948608645,0.2655352093375244,0.24822642424638885,0.3156611707222282,0.17282751031569896,0.16613646620799458,0.25744678887387845,0.21774253083048886,0.2891296925122761,0.2650049628568228,0.2797257920572375,0.23358884598040747,0.2702216567475333,0.21662198182275338,0.4680097328091546,1449.408647233253,0.346862197672408,1.0,-1431.2031127801922,-1431.2031127801922,0.763611437444979,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
40,1,0.9956462935636697,0.6571537790176416,0.9760083932784593,0.9960189962926392,0.9896557094374039,0.9212867992964896,0.9951131355902846,0.8860295822074413,0.968427404169128,0.9091081218681951,0.9360587881902712,0.9842774003131889,0.7062539526524377,0.9415334755080939,0.8641581913847242,0.9689592330060255,0.4169735335797073,0.2168301981619259,0.37465604927039536,0.23172065822883342,0.1964092702142818,0.14613331951992883,0.23521776733302918,0.16558428835911618,0.23948958134037787,0.28588218727039416,0.26615526899795083,0.24091768081658965,0.2742555228923548,0.3523788046085359,0.31973867924710375,0.23745884484903781,0.16851878974033824,1448.1240063412295,-0.2652620848857623,1.0,-1432.4307579167769,-1432.4307579167769,-0.600613314055181,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
41,1,0.9946823345639417,0.9540751551347849,0.9792325791142997,0.9388435380991458,0.8758481042999207,0.9564759077548254,0.9357194563038101,0.9349760007534413,0.9601626126621685,0.9917632984268653,0.964173904906229,0.8053248335991672,0.9301100485195907,0.9620444735807862,0.9893529985452041,0.4377148459463186,0.27825204467053083,0.057710647476903125,0.3131211166384621,0.28766269805687755,0.2003983959233329,0.20622500887421905,0.24543457180265624,0.2100211619236353,0.25899038568034133,0.19178305419493571,0.20828119146397667,0.332061248842711,0.21023199009381013,0.2164626214797129,0.23151605782391604,0.3917016888399308,0.5198444567117767,1447.2653314809322,-0.264885829348259,1.0,-1432.060281057303,-1432.060281057303,-0.30336892747141064,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
42,1,0.9607838298155297,0.6403438872875056,0.8177228936021866,0.9664956845083055,0.9937409084119363,0.9984308799792817,0.9756499038286841,0.8379153255838009,0.9451690234329968,0.8872054405885862,0.963644287410809,0.8674343141218415,0.859165109583245,0.9339859633152817,0.8631977243295074,0.6717484150914008,0.2569852700622299,0.6208817367683424,0.3363948637284505,0.18128749609171108,0.20967324531052614,0.1818878866385101,0.17038665411772533,0.15241073707082248,0.268954750866279,0.23350001560104852,0.25319498961857273,0.23005239698223937,0.30047325028230726,0.3005304005520272,0.2879265542517938,0.2913225384171856,0.43518467607612626,1446.7910033745127,-0.009444012142239444,1.0,-1431.4257628226178,-1431.4257628226178,0.18465183279749908,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
43,1,0.9281590784134608,0.8656400286049887,0.9883146512620335,0.9693396143049339,0.9716946363576792,0.9226947816038532,0.994852716886801,0.8396542682692325,0.9719363324758119,0.8889627723357337,0.9780977242473765,0.8979434644491544,0.9299006109168558,0.9310801286261488,0.8744050052422866,0.874661021407522,0.4634276911577397,0.07855618311303898,0.12683246892179964,0.36403543809058875,0.18994550846406946,0.18849561508175727,0.27909961811678025,0.17298640395655215,0.21753360146326073,0.22053817723977062,0.2380909148134241,0.24250860757015635,0.26394794672415617,0.24458004281242698,0.22431164862898004,0.18727414734624268,0.21721607770807327,1445.6068396092865,0.12950894222080933,1.0,-1430.6184012931992,-1430.6184012931992,0.19892275362326473,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
44,1,0.9853683192279716,0.7575227493895742,0.7657227830230255,0.943804991355722,0.9438865735988067,0.8558973748382421,0.9855553505314024,0.9890096103924272,0.9752835276115196,0.9878835796184241,0.9540370597295947,0.9403638431982547,0.7812690502919015,0.9509543506454762,0.9433042068163707,0.49568799535183355,0.4983479500358437,0.5593114492932079,0.5623550553389248,0.1403828451398857,0.208035057093554,0.22223332018394748,0.18150215639797918,0.19253150258229168,0.2967084614336652,0.2362733206109254,0.26060372762015727,0.2834781076428258,0.25736517275242043,0.2162592676644807,0.24388441621048276,0.28060804808572953,0.3447111633592556,1441.911628509,-0.12588067311071427,1.0,-1432.1833767968728,-1432.1833767968728,-0.3254972802642442,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
45,1,0.9524077210626508,0.8489884416479151,0.9890127994791633,0.9706611706090552,0.9684390870079549,0.9568189232364952,0.9149792569497768,0.889288570856032,0.9819896289416803,0.9723995948583755,0.9751239808435087,0.842601868996442,0.8846808627555468,0.9392167619951245,0.9635209862053016,0.5089108386553958,0.3393817919081846,0.07163515563685968,0.1970639409846419,0.35032267740222356,0.19584902440593807,0.2022193495135022,0.27899857933641936,0.15566113216393096,0.21810290201105823,0.19777884141224394,0.23659969753271362,0.23963872302768463,0.27333155946276144,0.2894874047734729,0.23234492085407366,0.3164089898143669,0.601911615489795,1441.6525289901829,0.13717863564988875,1.0,-1429.8290871811637,-1429.8290871811637,-0.2426357540364279,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
46,1,0.9427717399759689,0.7047961144635382,0.9983405114149215,0.9744049819566887,0.9283887195865396,0.9917031882217915,0.9138784872923449,0.9171570589452169,0.993042230151661,0.9410647161973602,0.9965895439641224,0.8734426470046439,0.8439608024141098,0.8197385696971637,0.963739631612407,0.6129438984531382,0.20738771357859756,0.08087629995622586,0.21843830753153917,0.38441337337664083,0.1659793082609538,0.17249638435257778,0.3341065927324982,0.1488438097295052,0.2213723689612742,0.1912476339259454,0.22995219374421808,0.20040417402361213,0.26616146543426833,0.26407079800575833,0.19434323651607494,0.3882327391941047,0.7666261260548736,1454.5905428860751,0.011339147695935026,1.0,-1441.9753469488292,-1441.9753469488292,-0.545933997709426,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
47,1,0.9913018990766692,0.9310091867923096,0.9898908736364338,0.874596352612309,0.979398243313636,0.9881023518602207,0.9304691325812837,0.9657744357060806,0.9599895547454397,0.9080457601988907,0.9608504435874852,0.8715304414341282,0.7608112651974988,0.9921515199723603,0.8059005541196411,0.6638390512306929,0.35924262544121394,0.32369010277456256,0.3074875498210136,0.22842700946832303,0.2632223793849235,0.17458317835179152,0.19481372930739813,0.1895605761332521,0.2075513510785717,0.22712504145625628,0.18877636865583403,0.35182091818348854,0.2641011095939051,0.27569381974098883,0.2928869689860061,0.3126242269613405,0.5665121996615581,1453.9767193756825,0.050726886315260344,1.0,-1432.7916175556072,-1432.7916175556072,-0.4689196809033547,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
48,1,0.9995518404981124,0.634572041691513,0.9018604050013993,0.9866572998356871,0.9986110179497882,0.8847919304581688,0.9337687682914616,0.8393334320338076,0.9973867651485208,0.8886578578558169,0.9882173989543768,0.9078765727591788,0.8403727923209331,0.8059332522150351,0.9852725363636016,0.6876566346190144,0.2628348598972662,0.24157777778707903,0.381102299561451,0.32052730275302405,0.13875883496120778,0.1597326983164729,0.2281123065690952,0.17583423701543882,0.24249605714633818,0.2989818502666301,0.2622655183771709,0.23682900858403835,0.3475550884486331,0.2881279969883084,0.21954143727539388,0.3095529851570437,0.4694597981050632,1447.1893573486252,-0.41664979279767067,1.0,-1433.4932820007011,-1433.4932820007011,-0.5227917222764518,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
49,1,0.5469882786960014,0.9347145546543253,0.9952268805068959,0.9249223509352109,0.9403025414352996,0.914377082756151,0.912611967989325,0.9927903288900588,0.9647884582151249,0.991734833560243,0.9465949961549852,0.9607435177700591,0.8158588797124093,0.9993631690385955,0.9772702748340165,0.6761359671908787,0.15143811014541186,0.30543790797364506,0.22581414587645474,0.2001030366495858,0.29036965052188257,0.2754849329339668,0.22699881647918152,0.1627024163388022,0.2339793411639171,0.17242680150331902,0.2315745294963035,0.2997516884443501,0.23477480933304457,0.22756215064885557,0.24288476370178733,0.19308672363328463,0.39423980106288736,1457.1087719160728,0.9480173554661633,1.0,-1440.4180535934609,-1440.4180535934609,1.1014422765208565,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
50,1,0.9751556715397334,0.7808040391364054,0.9780964523137681,0.9897350548304698,0.9787392578697768,0.818614422444487,0.9688273627469539,0.9482855794687406,0.9644798791568959,0.991632168630742,0.9633877960435985,0.8592050519180371,0.9323577963802567,0.8210174996257656,0.9783508069063765,0.9374914960890982,0.10420291730814474,0.10437079965229679,0.31146871709885743,0.20075805694464505,0.17486924396222528,0.17178223792920413,0.3164954752025568,0.10802565061065969,0.24155766795747205,0.2573778431244919,0.2829955585526132,0.21187737897273023,0.2988296264498827,0.22546176102157864,0.18880363268346018,0.16040680266552668,0.7745782857189137,1462.7378306385199,-0.801670573736601,1.0,-1440.2056138771786,-1440.2056138771786,-0.801670573736601,31.0,0.17893333929259492,0.0,0.17893333929259492,4.0
51,1,0.9835855777566812,0.8527498530992313,0.910904769587321,0.9844786015339262,0.9260926298464749,0.9686465599745325,0.9644646233780342,0.9329975861871578,0.9772517304205467,0.8656811554428605,0.9733782765876416,0.8974682198555435,0.7836480397586453,0.9842583657116967,0.8885041497948154,0.6962335764684168,0.3663414554184379,0.28539215041369725,0.278876688799841,0.2882902767932243,0.21225252309794188,0.23989336133171152,0.19316119244001112,0.25621093287941565,0.25313557505376655,0.22863138864329224,0.17395390943324196,0.350126611297021,0.2327458238319853,0.26295747865492575,0.2751035245028386,0.26043873301879383,0.3432559062834679,1450.2278631260835,-0.1160376890554744,1.0,-1430.3195016574523,-1430.3195016574523,0.14715987472845882,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
52,1,0.9024624768033697,0.48090993680621796,0.9607561162278371,0.9441071792434593,0.8619663734630837,0.9307979700484642,0.8799337567764057,0.89875993986431,0.9961752067675439,0.9240333740075445,0.9958734363865033,0.8068644756196435,0.8607390575150662,0.9829433289434927,0.7393808743909004,0.7356255274759022,0.40076720794508697,0.33424209375650216,0.3331674784415954,0.2191601802948465,0.27414786405836433,0.2178833203053237,0.1766957112151511,0.24198328375499964,0.2582778973975088,0.28303211531713707,0.21591943018092624,0.2890891048375779,0.28044682726022685,0.29128011731433706,0.30166374958507747,0.26948544245925504,0.31032147133911936,1446.756269133696,-0.027093976786773055,1.0,-1429.5003560549246,-1429.5003560549246,0.2231149944889239,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
53,1,0.7860619638309703,0.9177294190276204,0.994903166299099,0.9076346746732744,0.9592623889484143,0.8747662532191289,0.9952784278088869,0.9541119195508853,0.9834967248673686,0.9047380704579971,0.9952857276867453,0.9263673735726405,0.7600448982369731,0.9494582228532992,0.9181077394723413,0.726398045473766,0.564499874757783,0.2492572123813536,0.28531697473260453,0.2360716615361201,0.18310659168040475,0.2762271441019033,0.18463190318261286,0.18033791552804862,0.2736197767560568,0.2270936623198258,0.2412637944037115,0.2926722173143937,0.2190976428470627,0.25625219414978123,0.2414589392322387,0.22572394557897213,0.1364166568670042,1446.7205141467014,0.3094450594576301,1.0,-1428.3033190872377,-1428.3033190872377,0.5063843636273759,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
54,1,0.9607165644261015,0.7083068243916941,0.9510268797537025,0.9941465240766018,0.9246491502634134,0.8497173269128087,0.8611994691734725,0.9313954679443087,0.9887309987481686,0.9612964870617846,0.976201622729713,0.8445891054998674,0.83414152811464,0.9253085333477601,0.9911495654692335,0.5218606872536152,0.6103556550753712,0.42874670094803746,0.17531800943660864,0.20119695251693195,0.17314388190182897,0.23444384416288808,0.25035297400669027,0.25505957587700023,0.2474224798419492,0.19868277367589138,0.198408242121848,0.2840455849480669,0.36690523186183865,0.2701641370278953,0.24859327130938466,0.3466814712655453,0.19479789993713464,1450.353656881715,-0.22406930982242557,1.0,-1431.705708938723,-1431.705708938723,0.41703278690533807,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
55,1,0.9701712518659108,0.8418230797475021,0.8837795269704192,0.918798308447457,0.9944809998885099,0.8908172178681496,0.9917054572120022,0.9065443955383745,0.9865804745203403,0.8934307242187921,0.9712016475423002,0.8968838466248996,0.8566307598978753,0.9835254140278461,0.9591132169083941,0.4889392275941271,0.23222212401346626,0.20740551947282368,0.4617841370215727,0.2230981978286439,0.2712170728860287,0.16224030145729804,0.2233602526718416,0.1392590825628829,0.1763485156133282,0.2826646959481255,0.19224421942605155,0.267015452857204,0.24174654295486397,0.25678432291939557,0.25416914719610006,0.3191744217236001,0.5739008573616764,1444.4270759389822,-0.11923765774395179,1.0,-1430.49245598872,-1430.49245598872,-0.22061884627487416,31.0,0.17893333929259492,0.0,0.17893333929259492,5.0
56,1,0.9029554120206604,0.7626703269250794,0.9274852258927987,0.93280176290829,0.9975328977083777,0.8916175068314592,0.9341097837450492,0.9479153304394241,0.9908906451462236,0.8660827429431713,0.9966429202428633,0.8054954923298827,0.8522801053792118,0.9694187839596445,0.8931957454229239,0.7282360912298066,0.13332131074422016,0.053162824386013954,0.3793729269466803,0.32080895558115075,0.2111811517120491,0.1889560684884089,0.22852471660394094,0.1619077072908751,0.2505003723673121,0.2751714528905496,0.23151746660989325,0.2535041570469766,0.32656848528731186,0.23062979309304138,0.2430609577728799,0.24390233773700312,0.6580229982805141,1450.8066402589145,0.026073359261545193,1.0,-1427.7248571194573,-1427.7248571194573,0.2337188818701179,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
57,1,0.5137213380019348,0.5905319564755156,0.8978242098342153,0.9319541828463072,0.9770699246950808,0.8563110793813098,0.9624850284279788,0.864790374368903,0.9548899057443206,0.9129654418861051,0.9991141122883594,0.9660952122937914,0.6923098197628392,0.9667017124074642,0.9455772562024004,0.5034168379722025,0.3285595795856725,0.6539291383915546,0.4513710600801655,0.325159009934279,0.15373492710030315,0.2418601923059627,0.20654313029045454,0.20158954879989557,0.260038924445933,0.2890768065852382,0.30324263926814465,0.26832792867555066,0.27848760199378325,0.2167064640630996,0.25891170580069783,0.4477985378870022,0.3314206301460529,1450.813845813846,0.1580497519587425,1.0,-1434.81929393978,-1434.81929393978,2.3540378495865752,15.0,0.17893333929259492,0.0,0.17893333929259492,4.0
